#OTU ID	magic.0040.S71.R1.001	magic.0112.S49.R1.001	magic.0134.S97.R1.001	magic.0317.S53.R1.001	magic.0020.S23.R1.001	magic.0402.S78.R1.001	magic.0232.S75.R1.001	magic.0315.S29.R1.001	magic.0435.S43.R1.001	magic.0018.S106.R1.001	magic.0124.S61.R1.001	magic.0150.S50.R1.001	magic.0532.S92.R1.001	magic.0030.S59.R1.001	magic.0079.S84.R1.001	magic.0013.S58.R1.001	magic.0132.S85.R1.001	magic.0316.S41.R1.001	magic.0374.S54.R1.001	magic.0001.S22.R1.001	magic.0243.S99.R1.001	magic.0173.S98.R1.001	magic.0542.S57.R1.001	magic.0146.S109.R1.001	magic.0100.S96.R1.001	magic.0537.S104.R1.001	magic.0156.S62.R1.001	magic.0244.S111.R1.001	magic.0456.S79.R1.001	magic.0339.S30.R1.001	magic.0053.S24.R1.001	magic.0367.S42.R1.001	magic.0016.S82.R1.001	magic.0164.S74.R1.001	magic.0231.S63.R1.001	magic.0551.S105.R1.001	magic.0048.S83.R1.001	magic.0331.S77.R1.001	magic.0440.S55.R1.001	magic.0004.S34.R1.001	magic.0531.S80.R1.001	magic.0179.S110.R1.001	magic.0526.S56.R1.001	magic.0539.S33.R1.001	magic.0075.S60.R1.001	magic.0149.S38.R1.001	magic.0242.S87.R1.001	magic.0514.S44.R1.001	magic.0246.S28.R1.001	magic.0017.S94.R1.001	magic.0078.S72.R1.001	magic.0011.S46.R1.001	magic.0109.S25.R1.001	magic.0131.S73.R1.001	magic.0552.S117.R1.001	magic.0465.S91.R1.001	magic.0015.S70.R1.001	magic.0527.S68.R1.001	magic.0021.S35.R1.001	magic.0063.S48.R1.001	magic.0396.S66.R1.001	magic.0337.S113.R1.001	magic.0471.S103.R1.001	magic.0428.S102.R1.001	magic.0547.S81.R1.001	magic.0287.S76.R1.001	magic.0272.S52.R1.001	magic.0148.S26.R1.001	magic.0110.S37.R1.001	magic.0050.S95.R1.001	magic.0307.S112.R1.001	magic.0170.S86.R1.001	magic.0268.S40.R1.001	magic.0417.S90.R1.001	magic.0300.S100.R1.001	magic.0538.S116.R1.001	magic.0334.S89.R1.001	magic.0290.S88.R1.001	magic.0541.S45.R1.001	magic.0278.S64.R1.001	magic.0335.S101.R1.001	magic.0059.S36.R1.001	magic.0549.S93.R1.001	magic.0217.S51.R1.001	magic.0543.S69.R1.001	magic.0322.S65.R1.001	magic.0433.S31.R1.001	magic.0429.S114.R1.001	magic.0473.S115.R1.001	magic.0189.S39.R1.001	magic.0028.S47.R1.001	magic.0101.S108.R1.001	magic.0185.S27.R1.001	magic.0484.S32.R1.001	Postive.Control.S107.R1.001	Blank.S67.R1.001
NZ_KK211198.1_{Clostridium}_viride_DSM_6836_Q325DRAFT_scaffold00001.1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KK073877.1_Aquamicrobium_defluvii_strain_W13Z1_V9__scaffold_01-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KL370850.1_Blautia_schinkii_DSM_10518_T506DRAFT_scaffold00001.1-_whole_genome_shotgun_sequence	0	7	1	0	7	1	2	0	6	0	3	0	0	3	16	0	0	47	20	0	32	0	0	9	0	0	0	16	0	8	59	0	0	2	0	0	0	1	0	0	23	12	0	0	52	10	0	1	0	4	0	0	0	0	23	0	0	9	0	22	0	0	1	0	0	2	37	0	53	0	18	0	1	0	0	16	0	0	2	0	45	72	5	1	7	0	0	0	0	4	1	0	0	0	0	0
NZ_KK366007.1_Clostridium_akagii_DSM_12554_BR66DRAFT_scaffold00001.1-_whole_genome_shotgun_sequence	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	3	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KK211416.1_Fusobacterium_perfoetens_ATCC_29250_T364DRAFT_scaffold00001.1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KK366004.1_Clostridium_hydrogeniformans_DSM_21757_BR69DRAFT_scaffold00001.1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KK853997.1_Kitasatospora_cheerisanensis_KCTC_2395_scaffold00001-_whole_genome_shotgun_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KN173677.1_Fusobacterium_periodonticum_2_1_31_acIQb-supercont3.1-_whole_genome_shotgun_sequence	0	0	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	7	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	8	0	0	0	0	0	1	1	0	0	0	0	0	0
NZ_KN050766.1_Xenophilus_azovorans_DSM_13620_Q392DRAFT_scaffold00001.1-_whole_genome_shotgun_sequence	5	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KL544010.1_Ureaplasma_canigenitalium_ATCC_51252_T416DRAFT_scaffold00001.1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KN639176.1_Pseudomonas_putida_strain_PA14H7_Circular_chromosome-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KQ130434.1_Sphingobium_czechense_LL01_25410_scaffold_01-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KQ130452.1_Novosphingobium_barchaimii_LL02_25411_scaffold_01-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KQ948451.1_Streptomyces_olivochromogenes_strain_DSM_40451_PRJNA299225_s001-_whole_genome_shotgun_sequence	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5433	0	0	0	1	0
NZ_KQ948304.1_Streptomyces_ciscaucasicus_strain_DSM_40275_PRJNA299222_s001-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0
NZ_LIFV01000001.1_Trabulsiella_odontotermitis_strain_TbO2.3_contig1-_whole_genome_shotgun_sequence	0	0	11	346	66	8	4	0	0	6	6	3	0	1	0	0	105	5	18	3	216	1	12	212	8	5	107	0	64	0	0	0	5	49	1	7	2	3	6	2	5	158	3	0	0	28	9	2	12	0	3	0	4	2	4	205	5	0	1	2	150	0	0	72	190	17	0	1	0	0	1	3	0	0	0	0	1	0	0	0	20	0	1	7	0	0	56	1	2	1	0	0	0	0	0	0
NZ_KQ959772.1_Lachnoanaerobaculum_saburreum_strain_DNF00896_Scaffold1-_whole_genome_shotgun_sequence	0	0	37	4	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	1	0	0	1	9	0	0	3	2	0	0	0	0	0	1	1	0	0	62	3	0	0	0	4	0	0	0	5	0	0	0	3	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	2	0	1	0	0	0	11	0	0	0	0	0	1	12	0	0	0	0	0	1	0	0	0	0	0	0	0
NZ_KQ959483.1_Atopobium_deltae_strain_DNF00019_Scaffold2-_whole_genome_shotgun_sequence	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	8	0	0	1	0	0	1	0	0	0	0	2	10	0	1	0	0	8	3	0	0	0	0	0	0	0
NZ_KQ960154.1_Peptoniphilus_coxii_strain_DNF00729_Scaffold1-_whole_genome_shotgun_sequence	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	6	0	0	0	0	3	0	0	0	4	0	2	0	0	0	0	1	0	0	34	0	25	1	0	0	0	33	0	0	0	0	0	0	0	0	10	0	1	0	0	1	0	0	0	3	0	1	0	0	0	0	1	0	0	0	0	0	0
NZ_KQ959854.1_Gemella_asaccharolytica_strain_KA00071_Scaffold0-_whole_genome_shotgun_sequence	2	0	4	0	0	0	0	0	0	4	0	0	0	0	0	5	7	0	0	0	0	0	5	0	0	3	6	0	0	0	2	1	0	0	1	0	0	1	0	1	0	4	0	2	0	0	4	0	0	1	0	0	0	1	0	0	0	5	0	2	0	1	0	0	14	1	0	0	0	4	0	0	1	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KV440945.1_Bacillus_gottheilii_strain_FJAT-2394_Scaffold1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KQ960406.1_Porphyromonas_somerae_strain_KA00683_Scaffold19-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NZ_LBMP01000001.1_Desulfocarbo_indianensis_strain_SCBM_scaffold1.1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NZ_KV440951.1_Bacillus_novalis_strain_FJAT-14227_Scaffold1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KV700385.1_Actinomyces_vulturis_strain_VUL7_Scaffold1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_KZ084324.1_Thermoactinospora_rubra_strain_YIM_77501_Scaffold1-_whole_genome_shotgun_sequence	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LFBV01000001.1_Streptomyces_uncialis_strain_DCA2648_scaffold1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
NZ_LIQF01000001.1_Marinomonas_fungiae_strain_JCM_18476_DSM_18476_01-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LIPP01000001.1_Streptomyces_aurantiacus_strain_NRRL_ISP-5412_ISP-5412_contig_1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0
NZ_LJJC01000005.1_Bacillus_shackletonii_strain_LMG_18435_Contig11-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LIQS01000001.1_Streptomyces_griseoruber_strain_NRRL_B-1818_B-1818_contig_1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
NZ_LIQR01000001.1_Streptomyces_griseoplanus_strain_NRRL_B-3064_B3064_contig_1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NZ_LIZN01000001.1_Thermobifida_halotolerans_strain_YIM_90462_Scaffold1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LIRG01000001.1_Streptomyces_prasinopilosus_strain_NRRL_B-2711_B2711_contig_1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NZ_LIQZ01000001.1_Streptomyces_phaeochromogenes_strain_NRRL_B-1248_B-1248_contig_1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0
NZ_LIQX01000001.1_Streptomyces_ossamyceticus_strain_NRRL_B-3822_B-3822_contig_1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
NZ_LJJB01000001.1_Brevibacillus_choshinensis_strain_DSM_8552_Contig12-_whole_genome_shotgun_sequence	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LK391969.1_Pseudomonas_sp._12M76_air_genome_assembly_PRJEB5504_assembly_1-_scaffold_PRJEB5504_1_001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
NZ_LN881714.1_Actinobaculum_massiliense_strain_FC3-_whole_genome_shotgun_sequence	0	0	0	0	1	2	0	0	1	0	0	0	3	1	0	0	0	0	26	0	0	0	0	32	0	0	1	0	0	0	0	0	0	6	0	0	0	2	0	0	0	0	0	1	1	0	0	2	0	270	0	0	0	0	1	0	0	73	0	3	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	679	0	0	0	0	3	0	0	0	0	0	0
NZ_LN866265.1_Clostridium_phoceensis_strain_GD3-_whole_genome_shotgun_sequence	0	0	4	0	1	2	0	0	4	1	73	0	24	14	18	0	0	202	115	1	55	0	0	8	0	3	0	18	0	100	0	0	0	0	1	0	0	8	0	0	13	0	29	0	1	0	0	12	0	0	0	0	0	0	297	0	0	12	0	37	0	0	2	0	0	2	8	10	0	0	1	0	0	0	1	0	3	1	7	0	440	0	55	0	215	0	0	0	0	12	2	0	0	0	0	0
NZ_LN776178.1_Necropsobacter_massiliensis_strain_FF6-_whole_genome_shotgun_sequence	25	0	48	7	3	0	1	0	1	0	0	0	0	0	0	2	11	0	0	0	0	0	0	4	0	2	1	8	0	0	127	0	0	0	0	0	1	260	0	0	0	0	0	0	13	0	3	2	0	7	0	0	0	4	0	0	0	3	0	0	4	3	0	33	0	0	0	0	112	0	0	4	1	0	0	0	1	9	32	2	29	0	0	24	0	0	0	1	0	0	3	0	0	0	0	0
NZ_LN774770.1_Lactococcus_piscium_MKFS47_genome_assembly_L_piscium-_plasmid_-_II	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1	0	4	0	0	0	1	0	3	0	0	0	0	5	0	0	0	0	0	0	0	0	2	0	5	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LMBZ01000004.1_Bacillus_cecembensis_strain_DSM_21993_Contig1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	13	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
NZ_LM995447.1_{Clostridium}_cellulosi_genome_assembly_DG5-_chromosome_-_I	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LMBW01000024.1_Bacillus_humi_strain_DSM_16318_Contig1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LN651358.1_Chromohalobacter_japonicus_strain_CJ-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LMTR01000078.1_Hyphomicrobium_sulfonivorans_strain_WDL6_contig_1-_whole_genome_shotgun_sequence	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NZ_LN681228.1_Xenorhabdus_nematophila_AN6-1_genome_assembly_XNC2-_plasmid_-_II	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LN681225.1_Legionella_hackeliae_genome_assembly_LHA-_chromosome_-_I	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NZ_LN681227.1_Xenorhabdus_nematophila_AN6-1_genome_assembly_XNC2-_chromosome_-_I	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
